product_title,category_label,number_of_views,merchant_rating,listing_date,title_word_count,title_char_count,longest_word_length
lec 444443886 aff90185 side by side fridge freezer,Fridge Freezers,1410.0,4.7,2023-10-15,8,50,9
liebherr cbnbs 4815 20,Fridge Freezers,1137.0,4.8,2022-10-31,4,22,8
liebherr cbnbs 4815 freestanding fridge freezer comfort,Fridge Freezers,4666.0,3.2,2024-07-24,7,55,12
liebherr k hl/ gefrier kombination mit biofresh und nofrost cbnbs 4815,Fridge Freezers,1568.0,3.0,2023-12-22,11,70,11
liebherr cbnbs 4815 freestanding fridge freezer comfort,Fridge Freezers,4472.0,2.3,2023-05-11,7,55,12
smeg c3180fp integrated fridge freezer,Fridge Freezers,3274.0,3.9,2022-07-04,5,38,10
smeg c3180fp fridge freezer,Fridge Freezers,3273.0,3.2,2024-06-06,4,27,7
liebherr cnef3915 60cm frost free fridge freezer stainless steel,Fridge Freezers,3469.0,4.7,2024-03-18,9,64,9
liebherr cnef 3915 freestanding fridge freezer comfort,Fridge Freezers,1963.0,2.0,2022-11-28,7,54,12
liebherr cn4815/cn4815,Fridge Freezers,2165.0,2.2,2023-12-14,2,22,13
liebherr cn 4815 freestanding fridge freezer comfort,Fridge Freezers,4636.0,2.3,2023-07-30,7,52,12
liebherr cn4815 60cm nofrost fridge freezer in white,Fridge Freezers,3572.0,4.2,2022-12-16,8,52,8
2.wahl zanussi zbb24431sa einbau khl gefrierkombination 144cm a 3687772 eek a skala a bis d 933033512,Fridge Freezers,1875.0,1.4,2024-04-17,16,101,18
zanussi zbb24431sa integrated 70/30 split a rated 173 litres fridge 58 litres freezer,Fridge Freezers,1236.0,2.8,2022-11-16,13,85,10
zanussi zbb24431sa a ws k hl gefrierkombi,Fridge Freezers,2746.0,2.7,2023-06-21,7,41,12
zanussi zbb24431sa built in fridge freezers,Fridge Freezers,4208.0,1.3,2023-02-16,6,43,10
zanussi integrierbares k hl /gefrierger t zbb 24431 sa /a,Fridge Freezers,4468.0,2.6,2024-06-24,10,57,14
zanussi zbb24431sa built in fridge freezers,Fridge Freezers,2346.0,3.1,2023-06-17,6,43,10
gorenje ork193r 60cm red retro fridge freezer with 2 year warranty,Fridge Freezers,1042.0,1.3,2023-05-17,11,66,8
gorenje ork193r fridge freezer retro style 8.1 3.2cf rh hinge red,Fridge Freezers,4871.0,3.0,2024-07-02,11,65,7
gorenje stand k hl /gefrier kombination rechts burgundy ork193r,Fridge Freezers,4766.0,4.8,2024-12-27,9,63,11
326litre retro fridge freezer class a juicy orange,Fridge Freezers,4106.0,4.9,2024-11-30,8,50,8
gorenje ork193o freestanding 227l 95l a orangefreestanding fridge freezer orange right led plastic glass,Fridge Freezers,7.0,3.1,2023-06-11,14,104,18
gorenje ork193o retro 70/30 fridge freezer juicy orange,Fridge Freezers,3696.0,3.1,2023-12-12,8,55,7
smeg c7280nld2p 55cm integrated frost free fridge freezer,Fridge Freezers,3731.0,2.1,2024-01-20,8,57,10
smeg c7280nld2p integrated frost free fridge freezer,Fridge Freezers,1573.0,5.0,2024-08-13,7,52,10
hoover hdff618w fridge freezer frost free 7.6 2.1cf white,Fridge Freezers,460.0,2.1,2022-04-22,9,57,8
hoover hdff618w freestanding fridge,Fridge Freezers,3306.0,2.8,2023-04-08,4,35,12
hoover hdff618w 187cm x 60cm frost free fridge freezer,Fridge Freezers,2302.0,1.0,2022-02-21,9,54,8
hotpoint leco8ff2wh experience eco no frost fridge freezer in white 1,Fridge Freezers,2633.0,2.4,2022-09-12,11,69,10
hotpoint leco8ff2wh freestanding fridge,Fridge Freezers,1351.0,1.3,2022-10-27,4,39,12
309litre fridge freezer frost free class a white,Fridge Freezers,361.0,4.0,2024-08-15,8,48,8
indesit ld70n1k fridge freezer frost free black,Fridge Freezers,787.0,3.2,2023-03-03,7,47,7
indesit ld70n1k 178cm tall 60/40 split frost free fridge freezer in black a,Fridge Freezers,208.0,3.3,2024-09-16,13,75,7
indesit ld70n1k fridge freezer black,Fridge Freezers,266.0,2.1,2022-11-03,5,36,7
fisher paykel rx628dx1 american style fridge freezer non ice water stainless steel,Fridge Freezers,4751.0,4.3,2022-04-09,12,82,9
fisher paykel rx628dx1 side by side fridge freezer,Fridge Freezers,553.0,1.0,2022-05-01,8,50,8
whirlpool art8910a sf 177cm integrated 70/30 fridge freezer,Fridge Freezers,1587.0,2.3,2024-11-19,8,59,10
whirlpool art8910asf built in fridge freezer,Fridge Freezers,4516.0,3.6,2022-08-18,6,44,10
art 8910/a sf,Fridge Freezers,1118.0,4.6,2023-10-13,3,13,6
smeg fa63xbi american style front clad fridge freezer stainless steel,Fridge Freezers,1513.0,1.9,2024-11-20,10,69,9
fa63xbi smeg american style side by side refrigerator freezer st/stee,Fridge Freezers,1926.0,3.2,2023-09-21,10,69,12
214litre fridge freezer class a white,Fridge Freezers,3403.0,3.2,2024-08-05,6,37,8
css5166we candy 166h x 55w x 58d fridge freezer white,Fridge Freezers,3061.0,4.5,2023-06-01,10,53,9
candy css5166we 50/50 freestanding fridge freezer white,Fridge Freezers,220.0,1.2,2024-04-24,7,55,12
liebherr ecbn6256 integrated biofresh four door fridge freezer,Fridge Freezers,2344.0,2.7,2024-04-12,8,62,10
liebherr ecbn6256 premiumplus,Fridge Freezers,1971.0,1.7,2024-03-30,3,29,11
amica fd2253 fridge freezer freestanding double door 204 litre white,Fridge Freezers,4438.0,1.1,2024-03-21,10,68,12
amica fd225.3 55cm top mount freestanding fridge freezer,Fridge Freezers,4688.0,1.6,2024-02-01,8,56,12
amica fd225.3 55cm top mount freestanding fridge freezer,Fridge Freezers,4064.0,4.9,2022-11-15,8,56,12
montpellier ms170w fridge freezer,Fridge Freezers,1984.0,1.9,2022-04-21,4,33,11
montpellier ms170w a rated 50/50 static 150 litres fridge 100 litres freezer in white,Fridge Freezers,891.0,4.7,2024-03-17,14,85,11
montpellier ms170w,Fridge Freezers,4802.0,1.8,2024-11-06,2,18,11
hoover hvbf5172ahk frost free fridge freezer silver,Fridge Freezers,3526.0,4.7,2023-05-02,7,51,11
hoover hvbf5172ahk freestanding fridge,Fridge Freezers,1205.0,3.6,2024-03-21,4,38,12
hoover hvbf5172ahk frost free fridge freezer silver,Fridge Freezers,4852.0,1.5,2023-06-01,7,51,11
bosch kgn34vw24g 277 litres fridge freezer frost free class a white,Fridge Freezers,1218.0,3.3,2024-04-14,11,67,10
bosch kgn34vw24g 60cm frost free fridge freezer,Fridge Freezers,1855.0,2.3,2023-09-16,7,47,10
bosch kgn34vw24g no frost fridge freezer,Fridge Freezers,1999.0,2.5,2024-11-13,6,40,10
bosch kgn34xl32g no frost freestanding,Fridge Freezers,2435.0,2.8,2023-07-10,5,38,12
bosch kgn34xl32g no frost freestanding fridge freezer stainless steel,Fridge Freezers,2974.0,2.7,2023-05-12,9,69,12
bosch kgn34xl32g no frost freestanding fridge freezer stainless steel,Fridge Freezers,3098.0,3.7,2024-06-06,9,69,12
zanussi zbb28651sa 178cm integrated fridge freezer,Fridge Freezers,3386.0,4.1,2023-01-17,6,50,10
zanussi zbb28651sa 178cm integrated fridge freezer,Fridge Freezers,4543.0,2.3,2022-08-04,6,50,10
zanussi zbb28651sa integrated fridge freezer,Fridge Freezers,1816.0,4.7,2024-01-26,5,44,10
gorenje rk6192ebk fridge feeezer combi less frost 229l/95l a black,Fridge Freezers,1777.0,4.8,2023-06-27,10,66,9
gorenje rk6192ebkuk rk6192ebk 453722 60cm wide frost less freestanding fridge freezer black,Fridge Freezers,2504.0,1.2,2024-07-04,12,91,12
gorenje k hl gefrier kombi h 185 cm rk 6192 ebk,Fridge Freezers,2939.0,1.1,2024-10-31,11,47,7
bosch serie 4 free standing fridge freezer in stainless steel effect,Fridge Freezers,838.0,2.7,2022-03-23,11,68,9
bosch kgv36vl32 freistehend 307l a edelstahl,Fridge Freezers,2701.0,3.4,2024-09-20,6,44,11
bosch kgv36vl32,Fridge Freezers,4759.0,2.1,2022-06-15,2,15,9
bosch k hl gefrier kombination classic edelstahl optik kgv36vl32 eek a,Fridge Freezers,4860.0,2.0,2022-07-27,11,70,11
bosch stand k hlger t kgv36vl32,Fridge Freezers,3138.0,3.7,2022-01-24,6,31,9
fisher paykel rb60v18 integrated 70 30 fridge freezer,Fridge Freezers,175.0,3.4,2024-03-17,8,53,10
rb60v18 545mm wide full frost free smart zone a energy class,Fridge Freezers,4605.0,1.7,2024-06-05,11,60,7
fisher paykel rb60v18 integrated fridge freezer,Fridge Freezers,3686.0,4.5,2023-11-22,6,47,10
gorenje standk hlger t rk 6192 ec,Fridge Freezers,2752.0,2.5,2024-09-28,7,33,7
miele kfn 37452 ide integrated 60/40 fridge freezer white,Fridge Freezers,1189.0,3.7,2022-08-29,9,57,10
miele kfn37452ide 177cm integrated 70/30 frost free fridge freezer,Fridge Freezers,4697.0,1.5,2024-04-15,9,66,11
miele kfn 37452 ide integrated 60/40 fridge freezer white,Fridge Freezers,837.0,2.9,2022-06-30,9,57,10
swan sr11020gn 70/30 fridge freezer green,Fridge Freezers,3851.0,1.2,2023-03-15,6,41,9
swan retro free standing fridge freezer in green,Fridge Freezers,2733.0,2.4,2023-06-27,8,48,8
swan sr11020gn retro tall fridge freezer green,Fridge Freezers,3810.0,1.6,2022-07-12,7,46,9
fisherpaykel e442brx4 fridge freezer right,Fridge Freezers,2653.0,3.5,2023-05-03,5,42,12
e442brx4 r h hinge classic curved door bottom freezer active smart technology,Fridge Freezers,3250.0,3.7,2023-09-04,12,77,10
fisher paykel e442brx4 68cm stainless steel frost free fridge freezer,Fridge Freezers,3349.0,1.6,2024-08-12,10,69,9
smeg left hand hinge free standing fridge freezer in lime green,Fridge Freezers,3310.0,1.1,2024-12-06,11,63,8
smeg fab30lfl 50s retro style left hand hinged lime green fridge,Fridge Freezers,4680.0,4.2,2022-05-26,11,64,8
smeg fab30lfl 50s style lime green fridge freezer,Fridge Freezers,2386.0,1.0,2024-10-23,8,49,8
zanussi zrt18100wa a ws k hl gefrierkombi,Fridge Freezers,373.0,2.4,2022-11-23,7,41,12
zanussi zrt18100wa a eek a skala a bis d,Fridge Freezers,4675.0,3.0,2024-09-14,9,40,10
zanussi zrt18100wa fridge freezer,Fridge Freezers,4612.0,4.3,2022-06-02,4,33,10
zanussi doppelt r k hlautomaten a zrt18100wa,Fridge Freezers,1261.0,4.4,2023-02-06,7,44,11
zanussi zrt18100wa fridge freezer,Fridge Freezers,120.0,3.9,2024-03-30,4,33,10
bosch kgn34vl30g stainless steel fridge freezer,Fridge Freezers,3845.0,2.0,2023-05-03,6,47,10
bosch kgn34vl30g logixx bottom fridge freezer,Fridge Freezers,2884.0,3.9,2022-03-08,6,45,10
bosch kgn34vl30g stainless steel fridge freezer,Fridge Freezers,2617.0,2.0,2022-03-30,6,47,10
amica fk198.4 fridge freezer 50cm 5.4 3.7cf a white,Fridge Freezers,4138.0,1.9,2022-07-21,9,51,7
amica fk1984 50/50 195l freestanding fridge freezer white,Fridge Freezers,3268.0,3.2,2023-03-04,8,57,12
amica fk1984 50/50 195l freestanding fridge freezer white,Fridge Freezers,2042.0,3.7,2024-07-28,8,57,12
gorenje rf4121aw,Fridge Freezers,2119.0,1.2,2022-12-05,2,16,8
gorenje khl/gefrierkombi a h123cm gtoben ws rf 4121 aw eek a skala a bis d 367194,Fridge Freezers,490.0,1.2,2022-03-20,16,81,16
gorenje k hl /gefrierschrank rf4121aw eek a,Fridge Freezers,4844.0,4.1,2023-01-13,7,43,15
gorenje k hlger t rf 4121 aw,Fridge Freezers,3045.0,4.4,2022-06-14,7,28,7
indesit fridge freezer caa 55 k uk black,Fridge Freezers,382.0,3.4,2024-01-19,8,40,7
indesit caa55k 55cm combi fridge freezer,Fridge Freezers,804.0,2.7,2024-07-25,6,40,7
indesit caa55k 234litre fridge freezer auto defrost class aa black,Fridge Freezers,1177.0,4.4,2022-06-04,10,66,8
liebherr cnsl3033 55cm frost free fridge freezer,Fridge Freezers,2217.0,3.9,2024-11-29,7,48,8
liebherr cnsl 3033 comfort no frost fridge freezer 274 litre,Fridge Freezers,917.0,2.3,2024-12-29,10,60,8
indesit caa55 fridge freezer,Fridge Freezers,4246.0,1.8,2024-03-02,4,28,7
indesit ibd5517w 55cm fridge freezer a energy rating white,Fridge Freezers,4526.0,2.7,2024-09-29,9,58,8
liebherr sbses7353 121cm side by side with biofresh icemaker stainless steel,Fridge Freezers,2414.0,2.1,2022-12-20,11,76,9
liebherr sbses 7353 american style fridge freezer premium,Fridge Freezers,650.0,2.4,2022-11-24,8,57,8
liebherr sbses 7353 american style fridge freezer premium,Fridge Freezers,4915.0,3.1,2023-05-13,8,57,8
hotpoint hbd5515w first edition fridge freezer in white 1 57m 55cmw a,Fridge Freezers,2286.0,1.7,2022-12-11,12,69,8
hotpoint first edition hbd 5517 w fridge freezer,Fridge Freezers,2751.0,4.2,2023-10-05,8,48,8
aeg rcb53324vw 60cm customflex frost free fridge freezer white,Fridge Freezers,3198.0,1.6,2024-02-28,9,62,10
aeg rcb53324vw 60/40 fridge freezer white,Fridge Freezers,941.0,2.9,2023-01-12,6,41,10
fridgemaster free standing american fridge freezer in black,Fridge Freezers,540.0,4.0,2023-03-10,8,59,12
fridgemaster ms91515bff american fridge freezer black,Fridge Freezers,2680.0,2.9,2023-05-16,6,53,12
samsung rb combi range free standing fridge freezer frost free in stainless steel,Fridge Freezers,3727.0,2.4,2023-06-05,13,81,9
332litre fridge freezer frost free class a white,Fridge Freezers,2529.0,2.9,2023-07-16,8,48,8
aeg rcb53325mw 332litre fridge freezer frost free class a white,Fridge Freezers,1202.0,4.4,2023-05-28,10,63,10
aeg rcb53325mw extra energy efficient freestanding fridge freezer white,Fridge Freezers,4964.0,5.0,2023-05-31,9,71,12
haier a3fe635cgje freestanding 3 door fridge freezer a energy rating 60cm wide silver,Fridge Freezers,650.0,3.5,2023-05-12,13,85,12
haier a3fe635cgje 60/40 fridge freezer silver,Fridge Freezers,3006.0,4.2,2023-08-25,6,45,11
haier a3fe635cgje 60cm frost free fridge freezer silver,Fridge Freezers,4532.0,1.1,2024-10-11,8,55,11
hoover bhbs50nk 50/50 integrated fridge freezer white,Fridge Freezers,2904.0,4.5,2023-10-29,7,53,10
hoover bhbs50nk 50/50 integrated fridge freezer white,Fridge Freezers,313.0,4.8,2022-12-31,7,53,10
hoover bhbs50nk built in 50/50 split static fridge freezer,Fridge Freezers,4114.0,3.3,2024-08-24,9,58,8
hoover hcs5172xk 50/50 fridge freezer inox,Fridge Freezers,1183.0,4.0,2022-12-30,6,42,9
hoover hcs5172xk 1.74m x 55cm static freestanding fridge freezer silver,Fridge Freezers,4913.0,3.1,2022-04-18,10,71,12
hoover hcs5172xk,Fridge Freezers,121.0,2.1,2024-11-03,2,16,9
beko free standing american fridge freezer in black,Fridge Freezers,168.0,4.4,2024-11-12,8,51,8
samsung rs7567bhcsl usa fridge freezer,Fridge Freezers,3682.0,3.4,2023-09-15,5,38,11
samsung rs7567bhcsl silver ice water side x side,Fridge Freezers,4724.0,3.3,2022-11-17,8,48,11
samsung rs7567bhcsl side by side frost free fridge freezer,Fridge Freezers,4121.0,3.6,2023-05-25,9,58,11
swan retro free standing fridge freezer in pink,Fridge Freezers,3968.0,4.4,2023-11-03,8,47,8
swan sr11010pn freestanding retro top mounted fridge freezer 70/30 a rated 208 litres pink,Fridge Freezers,4017.0,3.9,2024-11-30,14,90,12
swan sr11010pn freestanding fridge freezer pink,Fridge Freezers,3697.0,1.8,2022-10-31,6,47,12
beko cfp1675s 60/40 fridge freezer silver,Fridge Freezers,1729.0,2.9,2024-08-26,6,41,8
beko free standing fridge freezer frost free in silver,Fridge Freezers,3555.0,4.9,2022-12-31,9,54,8
beko cfp1675w a frost free 209 litres fridge 97 litres freezer in white,Fridge Freezers,1118.0,3.2,2024-01-08,13,71,8
beko cfp1675s frost free fridge freezer silver,Fridge Freezers,2168.0,4.8,2024-09-15,7,46,8
blomberg kgm9691 70cm fridge freezer white euronics exclusive product,Fridge Freezers,4221.0,4.3,2024-10-17,9,69,9
kgm9691 blomberg kgm9691 70cm fridge freezer white euronics exclusiv,Fridge Freezers,4781.0,3.7,2022-06-01,9,68,8
blomberg kgm9691 frost free fridge freezer,Fridge Freezers,3116.0,2.4,2022-09-16,6,42,8
siemens kg33vvl31 freistehend 286l a,Fridge Freezers,4730.0,2.2,2023-12-08,5,36,11
siemens khl/gefrierkombi iq300 kg33vvl31 eek a skala a bis d kg33vvl31,Fridge Freezers,2429.0,3.6,2022-08-11,11,70,16
siemens k hl gefrier kombination edelstahl look kg33vvl31 eek a,Fridge Freezers,2007.0,2.7,2022-08-18,10,63,11
siemens stand k lteger t kg33vvl31,Fridge Freezers,1050.0,4.2,2023-03-15,6,34,9
hotpoint hbd5517b 234l 50/50 freestanding fridge freezer black,Fridge Freezers,704.0,4.0,2022-05-30,8,62,12
hotpoint hbd 5517 b uk 50/50 fridge freezer black,Fridge Freezers,2899.0,2.2,2024-06-28,9,49,8
234litre fridge freezer class a black,Fridge Freezers,3207.0,3.8,2024-09-04,6,37,8
hotpoint hbd5517buk 50/50 fridge freezer,Fridge Freezers,706.0,3.0,2023-09-27,5,40,10
hotpoint hbd5517b 234l 50/50 freestanding fridge freezer black,Fridge Freezers,3832.0,2.3,2023-02-03,8,62,12
hotpoint first edition free standing fridge freezer in black,Fridge Freezers,2008.0,2.7,2023-09-14,9,60,8
hotpoint hbd5517buk fridge freezer black,Fridge Freezers,4721.0,4.6,2022-05-23,5,40,10
hotpoint hbd5517b 234l 50/50 freestanding fridge freezer black,Fridge Freezers,4621.0,2.4,2024-08-05,8,62,12
hotpoint hbd5517b 174cm tall static fridge freezer black,Fridge Freezers,1597.0,2.1,2024-12-29,8,56,8
hotpoint hbd5517buk/hbd5517buk,Fridge Freezers,1066.0,2.4,2022-02-23,2,30,21
russell hobbs white 55cm wide freestanding fridge freezer,Fridge Freezers,2799.0,3.2,2024-07-26,8,57,12
russell hobbs 55cm top mounted fridge freezer in white rh55tmff143w,Fridge Freezers,95.0,1.6,2023-07-06,10,67,12
russell hobbs rh55mff143w fridge freezer white,Fridge Freezers,2074.0,4.3,2024-11-16,6,46,11
russell hobbs rh55tmff143w 55cm wide top mount freestanding fridge freezer white,Fridge Freezers,4931.0,1.9,2022-10-26,11,80,12
russell hobbs rh55tmff143w 55cm wide top mount freestanding fridge freezer white,Fridge Freezers,1918.0,3.4,2023-11-23,11,80,12
swan sr11010cn 70/30 fridge freezer cream,Fridge Freezers,1265.0,1.5,2023-07-12,6,41,9
swan sr11010cn fridge freezer 168 40 litres cream,Fridge Freezers,2534.0,4.9,2023-03-21,8,49,9
swan sr11010cn retro tall fridge freezer cream,Fridge Freezers,239.0,2.8,2022-04-08,7,46,9
swan sr11010cn freestanding retro top mounted fridge freezer 70/30 a rated 208 litres cream,Fridge Freezers,1327.0,4.3,2022-02-27,14,91,12
smeg free standing fridge freezer frost free in white,Fridge Freezers,1142.0,4.1,2022-06-26,9,53,8
blomberg frost free fridge freezer kgm4550d,Fridge Freezers,3223.0,3.9,2023-12-20,6,43,8
kgm4550d agency blomberg 182h x 54.5w f/free f/freezer,Fridge Freezers,3848.0,4.3,2023-10-28,8,54,9
blomberg kgm4550d 55cm frost free fridge freezer a energy rated fridge 166 litre capacit,Fridge Freezers,1415.0,1.4,2024-11-16,14,88,8
aeg rmb76311nx french style fridge freezer stainless steel,Fridge Freezers,2398.0,3.7,2022-11-19,8,58,10
aeg rmb76311nx american fridge freezer,Fridge Freezers,760.0,2.1,2023-11-06,5,38,10
hotpoint hm7030ecaao3 fridge freezer white,Fridge Freezers,3642.0,4.1,2024-04-25,5,42,12
hotpoint hm7030ecaao3.1/hm7030ecaao3.1,Fridge Freezers,1552.0,4.8,2022-03-31,2,38,29
candy ccbf5182awk frost free fridge freezer in silver,Fridge Freezers,862.0,4.6,2022-05-11,8,53,11
candy ccbf5182awk clearance fridge freezer,Fridge Freezers,4035.0,1.5,2024-11-18,5,42,11
candy ccbf5182awk 55cm frost free fridge freezer with water dispenser silver,Fridge Freezers,1155.0,2.5,2023-10-24,11,76,11
hotpoint hmcb50501aa 54cm wide 50 50 integrated upright fridge freezer white,Fridge Freezers,356.0,2.5,2022-02-27,11,76,11
hotpoint hmcb50501aa 54cm wide 50 50 integrated upright fridge freezer white,Fridge Freezers,1671.0,1.5,2024-12-16,11,76,11
hotpoint day 1 hmcb 50501 aa.uk.1 integrated fridge freezer white,Fridge Freezers,1328.0,1.4,2024-09-20,10,65,10
liebherr cnp 4858 20 khl /gefrierkombination mit biocool und nofrost 201 cm wei eek a skala a bis d cnp 4858 20,Fridge Freezers,1029.0,2.5,2024-11-14,22,111,19
liebherr cnp4858 white nofrost fridge freezer,Fridge Freezers,2376.0,5.0,2022-07-09,6,45,8
liebherr cnp4858 white nofrost fridge freezer,Fridge Freezers,3241.0,3.3,2024-08-16,6,45,8
bosch kad92ai30,Fridge Freezers,1991.0,3.5,2022-03-17,2,15,9
bosch kad92ai30 stainless steel side by side a 368/173 liter 176 cm,Fridge Freezers,3871.0,2.9,2023-01-06,12,67,9
